,id,movieID,movie,release_date,release_month,release_year,season,production_budget,domestic_gross,worldwide_gross,ROI,inflation_ratio,PB_AI,DG_AI,runtime_minutes,genres,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
1656,85,tt1274586,Dying of the Light,2014-12-05,12,2014,Winter,5000000,0,74639,0.0,1.32,6600000.0,0.0,94.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1657,86,tt3838992,Yoga Hosers,2016-09-02,9,2016,Fall,5000000,0,22958,0.0,1.3,6500000.0,0.0,88.0,"Action,Comedy,Fantasy",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,90,tt0959306,Reach Me,2014-11-21,11,2014,Fall,5000000,0,0,0.0,1.32,6600000.0,0.0,95.0,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,91,tt1460798,Henry & Me,2014-08-18,8,2014,,5000000,0,0,0.0,1.32,6600000.0,0.0,67.0,"Animation,Family",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,92,tt1554921,Born of War,2015-01-27,1,2015,Winter,5000000,0,0,0.0,1.32,6600000.0,0.0,109.0,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1661,93,tt2980708,Let's Kill Ward's Wife,2015-01-09,1,2015,Winter,5000000,0,0,0.0,1.32,6600000.0,0.0,82.0,"Comedy,Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,96,tt1717210,Should've Been Romeo,2012-12-31,12,2012,Winter,5000000,0,0,0.0,1.36,6800000.000000001,0.0,,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,97,tt2237914,Aztec Warrior,2015-12-31,12,2015,Winter,5000000,0,0,0.0,1.32,6600000.0,0.0,,"Action,Comedy",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,99,tt2938464,The Hatching,2016-03-15,3,2016,Spring,5000000,0,0,0.0,1.3,6500000.0,0.0,90.0,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,100,tt4453560,Running Forever,2015-10-27,10,2015,Fall,5000000,0,0,0.0,1.32,6600000.0,0.0,88.0,Family,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1,tt3612616,Mommy,2015-01-23,1,2015,Winter,4900000,3498695,17536004,0.714019387755102,1.32,6468000.0,4618277.4,139.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,4,tt1373405,The Awakening,2012-08-17,8,2012,,4900000,95933,6924321,0.019578163265306123,1.36,6664000.000000001,130468.88,83.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,4,tt1687901,The Awakening,2012-08-17,8,2012,,4900000,95933,6924321,0.019578163265306123,1.36,6664000.000000001,130468.88,102.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,8,tt1602613,Only God Forgives,2013-07-19,7,2013,Summer,4800000,775849,4494560,0.16163520833333334,1.34,6432000.0,1039637.66,90.0,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,9,tt1675192,Take Shelter,2011-09-30,9,2011,Fall,4750000,1728953,4972016,0.3639901052631579,1.4,6650000.0,2420534.1999999997,121.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1671,14,tt1547090,Without Men,2011-12-31,12,2011,Winter,4700000,0,0,0.0,1.4,6580000.0,0.0,87.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,15,tt2091427,Treading Water,2015-03-10,3,2015,Spring,4700000,0,0,0.0,1.32,6204000.0,0.0,92.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,18,tt3099638,Barfi,2012-09-14,9,2012,Fall,4600000,2804874,36751984,0.6097552173913043,1.36,6256000.0,3814628.64,105.0,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1674,32,tt3464902,The Lobster,2016-03-25,3,2016,Spring,4500000,9196278,18019834,2.043617333333333,1.3,5850000.0,11955161.4,119.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1675,46,tt1629705,Blackthorn,2011-10-07,10,2011,Fall,4500000,200558,1217307,0.044568444444444445,1.4,6300000.0,280781.19999999995,102.0,"Action,Adventure,Western",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1676,47,tt1881002,Maggie,2015-05-08,5,2015,Spring,4500000,187112,1027760,0.04158044444444445,1.32,5940000.0,246987.84000000003,95.0,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,47,tt9000062,Maggie,2015-05-08,5,2015,Spring,4500000,187112,1027760,0.04158044444444445,1.32,5940000.0,246987.84000000003,88.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,53,tt0857190,The Sweeney,2013-03-01,3,2013,Spring,4500000,26345,8000366,0.005854444444444444,1.34,6030000.0,35302.3,112.0,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,54,tt2295722,Falcon Rising,2014-09-04,9,2014,Fall,4500000,11774,11774,0.0026164444444444442,1.32,5940000.0,15541.68,103.0,"Action,Adventure",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,55,tt2081194,Hansel & Gretel Get Baked,2013-06-25,6,2013,Summer,4500000,0,0,0.0,1.34,6030000.0,0.0,86.0,"Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,56,tt3683702,Fugly,2014-11-07,11,2014,Fall,4500000,0,0,0.0,1.32,5940000.0,0.0,134.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1682,57,tt3346224,Zipper,2015-08-28,8,2015,,4500000,0,0,0.0,1.32,5940000.0,0.0,112.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,58,tt2118624,The Final Girls,2015-11-03,11,2015,Fall,4500000,0,0,0.0,1.32,5940000.0,0.0,88.0,"Comedy,Drama,Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,58,tt7011980,The Final Girls,2015-11-03,11,2015,Fall,4500000,0,0,0.0,1.32,5940000.0,0.0,45.0,"Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,59,tt3702088,Daisy Winters,2017-12-01,12,2017,Winter,4500000,0,0,0.0,1.27,5715000.0,0.0,90.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,64,tt1715336,Anna,2014-06-06,6,2014,Summer,4357373,0,1200000,0.0,1.32,5751732.36,0.0,99.0,"Drama,Mystery,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1687,64,tt3673036,Anna,2014-06-06,6,2014,Summer,4357373,0,1200000,0.0,1.32,5751732.36,0.0,96.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,64,tt3872918,Anna,2014-06-06,6,2014,Summer,4357373,0,1200000,0.0,1.32,5751732.36,0.0,109.0,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1689,64,tt4898888,Anna,2014-06-06,6,2014,Summer,4357373,0,1200000,0.0,1.32,5751732.36,0.0,110.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,64,tt6118134,Anna,2014-06-06,6,2014,Summer,4357373,0,1200000,0.0,1.32,5751732.36,0.0,142.0,Biography,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,64,tt6427854,Anna,2014-06-06,6,2014,Summer,4357373,0,1200000,0.0,1.32,5751732.36,0.0,97.0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,71,tt1313092,Animal Kingdom,2010-08-13,8,2010,,4200000,1044039,8078683,0.2485807142857143,1.42,5964000.0,1482535.38,113.0,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,73,tt1507261,Cargo,2011-10-21,10,2011,Fall,4200000,0,313230,0.0,1.4,5880000.0,0.0,85.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,73,tt3860916,Cargo,2011-10-21,10,2011,Fall,4200000,0,313230,0.0,1.4,5880000.0,0.0,105.0,"Drama,Horror,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1695,73,tt5207838,Cargo,2011-10-21,10,2011,Fall,4200000,0,313230,0.0,1.4,5880000.0,0.0,112.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,73,tt5492502,Cargo,2011-10-21,10,2011,Fall,4200000,0,313230,0.0,1.4,5880000.0,0.0,91.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,81,tt3181822,The Boy Next Door,2015-01-23,1,2015,Winter,4000000,36006065,53401938,9.00151625,1.32,5280000.0,47528005.800000004,91.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1698,85,tt1065073,Boyhood,2014-07-11,7,2014,Summer,4000000,25379975,57273049,6.34499375,1.32,5280000.0,33501567.0,165.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,87,tt0842926,The Kids Are All Right,2010-07-09,7,2010,Summer,4000000,20811365,36275469,5.20284125,1.42,5680000.0,29552138.299999997,106.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,89,tt2828996,A Haunted House 2,2014-04-18,4,2014,Spring,4000000,17329487,21206861,4.33237175,1.32,5280000.0,22874922.84,86.0,"Comedy,Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,90,tt2034139,The Last Exorcism Part II,2013-03-01,3,2013,Spring,4000000,15179303,25448707,3.79482575,1.34,5360000.0,20340266.02,88.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1702,98,tt1878841,The Darkness,2016-05-13,5,2016,Spring,4000000,10753574,10898293,2.6883935,1.3,5200000.0,13979646.200000001,92.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,98,tt4935746,The Darkness,2016-05-13,5,2016,Spring,4000000,10753574,10898293,2.6883935,1.3,5200000.0,13979646.200000001,92.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1704,18,tt0770802,Samsara,2012-08-24,8,2012,,4000000,2672413,5966671,0.66810325,1.36,5440000.0,3634481.68,102.0,"Documentary,Music",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1705,20,tt1645080,The Art of Getting By,2011-06-17,6,2011,Summer,4000000,1430241,1989035,0.35756025,1.4,5600000.0,2002337.4,83.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1706,22,tt0873886,Red State,2011-09-23,9,2011,Fall,4000000,1065429,1983596,0.26635725,1.4,5600000.0,1491600.5999999999,88.0,"Action,Crime,Horror",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,25,tt2076220,Holy Motors,2012-10-17,10,2012,Fall,4000000,641054,4230426,0.1602635,1.36,5440000.0,871833.4400000001,115.0,"Drama,Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,26,tt2910814,The Signal,2014-06-13,6,2014,Summer,4000000,600896,2665322,0.150224,1.32,5280000.0,793182.7200000001,97.0,"Drama,Mystery,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1709,29,tt1839642,The Face of Love,2014-03-07,3,2014,Spring,4000000,385069,1158877,0.09626725,1.32,5280000.0,508291.08,92.0,"Drama,Mystery,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1710,30,tt2382396,Joe,2014-04-11,4,2014,Spring,4000000,373375,373375,0.09334375,1.32,5280000.0,492855.0,117.0,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,35,tt6107548,Late Night,2019-06-07,6,2019,Summer,4000000,246305,246305,0.06157625,1.22,4880000.0,300492.1,102.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,38,tt2403393,Desert Dancer,2015-04-10,4,2015,Spring,4000000,155271,596335,0.03881775,1.32,5280000.0,204957.72,104.0,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1713,41,tt2893490,Manglehorn,2015-06-19,6,2015,Summer,4000000,132270,797439,0.0330675,1.32,5280000.0,174596.4,97.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,43,tt1529572,Trust,2011-04-01,4,2011,Spring,4000000,120016,120016,0.030004,1.4,5600000.0,168022.4,106.0,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1715,43,tt5541186,Trust,2011-04-01,4,2011,Spring,4000000,120016,120016,0.030004,1.4,5600000.0,168022.4,92.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,43,tt8779022,Trust,2011-04-01,4,2011,Spring,4000000,120016,120016,0.030004,1.4,5600000.0,168022.4,100.0,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,47,tt1464580,Stake Land,2011-04-22,4,2011,Spring,4000000,33245,679482,0.00831125,1.4,5600000.0,46543.0,98.0,"Drama,Horror,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1718,51,tt2059171,13 Sins,2014-04-18,4,2014,Spring,4000000,9134,47552,0.0022835,1.32,5280000.0,12056.880000000001,93.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1719,52,tt1719071,Another Happy Day,2011-11-18,11,2011,Fall,4000000,9120,978527,0.00228,1.4,5600000.0,12768.0,119.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,53,tt1844203,Inescapable,2013-02-22,2,2013,Winter,4000000,4327,4327,0.00108175,1.34,5360000.0,5798.18,93.0,"Action,Drama,Mystery",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1721,56,tt1422136,A Lonely Place to Die,2012-03-20,3,2012,Spring,4000000,0,442550,0.0,1.36,5440000.0,0.0,99.0,"Adventure,Crime,Thriller",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1722,62,tt4154916,Replicas,2012-11-09,11,2012,Fall,4000000,0,0,0.0,1.36,5440000.0,0.0,107.0,"Drama,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1723,64,tt3343868,The Veil,2015-12-31,12,2015,Winter,4000000,0,0,0.0,1.32,5280000.0,0.0,93.0,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1724,64,tt3533916,The Veil,2015-12-31,12,2015,Winter,4000000,0,0,0.0,1.32,5280000.0,0.0,93.0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,65,tt2414822,The Perfect Wave,2014-07-11,7,2014,Summer,4000000,0,0,0.0,1.32,5280000.0,0.0,94.0,"Adventure,Biography,Drama",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,67,tt4340720,Chain of Command,2015-09-08,9,2015,Fall,4000000,0,0,0.0,1.32,5280000.0,0.0,88.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1727,79,tt1341167,Four Lions,2010-11-05,11,2010,Fall,3750000,310007,2436111,0.08266853333333334,1.42,5325000.0,440209.94,97.0,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,91,tt2125681,Truth or Dare,2018-04-13,4,2018,Spring,3500000,41411015,95127344,11.83171857142857,1.24,4340000.0,51349658.6,85.0,"Horror,Romance,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1729,91,tt2321661,Truth or Dare,2018-04-13,4,2018,Spring,3500000,41411015,95127344,11.83171857142857,1.24,4340000.0,51349658.6,100.0,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1730,91,tt2762738,Truth or Dare,2018-04-13,4,2018,Spring,3500000,41411015,95127344,11.83171857142857,1.24,4340000.0,51349658.6,84.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1731,91,tt5944422,Truth or Dare,2018-04-13,4,2018,Spring,3500000,41411015,95127344,11.83171857142857,1.24,4340000.0,51349658.6,90.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1732,91,tt6772950,Truth or Dare,2018-04-13,4,2018,Spring,3500000,41411015,95127344,11.83171857142857,1.24,4340000.0,51349658.6,100.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1733,94,tt4263482,The Witch,2016-02-19,2,2016,Winter,3500000,25138705,40454520,7.182487142857143,1.3,4550000.0,32680316.5,92.0,"Horror,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1734,95,tt1072748,Winchester,2018-02-02,2,2018,Winter,3500000,25091816,44378040,7.169090285714286,1.24,4340000.0,31113851.84,99.0,"Biography,Drama,Fantasy",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,97,tt2387433,Dark Skies,2013-02-22,2,2013,Winter,3500000,17418667,27704111,4.976762,1.34,4690000.0,23341013.78,97.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1736,98,tt4103724,Forever My Girl,2018-01-19,1,2018,Winter,3500000,16376066,16376066,4.678876,1.24,4340000.0,20306321.84,108.0,"Drama,Music,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1737,11,tt6053438,First Reformed,2018-05-18,5,2018,Spring,3500000,3448256,3874772,0.985216,1.24,4340000.0,4275837.44,113.0,"Drama,Mystery,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1738,13,tt2009606,Believe,2016-12-02,12,2016,Winter,3500000,890303,890303,0.2543722857142857,1.3,4550000.0,1157393.9000000001,96.0,"Drama,Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1739,13,tt4700756,Believe,2016-12-02,12,2016,Winter,3500000,890303,890303,0.2543722857142857,1.3,4550000.0,1157393.9000000001,119.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,15,tt3721936,American Honey,2016-09-30,9,2016,Fall,3500000,663247,2611750,0.18949914285714287,1.3,4550000.0,862221.1,163.0,"Adventure,Drama,Romance",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1741,16,tt3859304,The Bronze,2016-03-18,3,2016,Spring,3500000,615816,615816,0.17594742857142856,1.3,4550000.0,800560.8,100.0,"Comedy,Drama,Sport",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1742,19,tt3103166,The Masked Saint,2016-01-08,1,2016,Winter,3500000,182695,182695,0.05219857142857143,1.3,4550000.0,237503.5,105.0,"Action,Biography,Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,22,tt5001130,Time to Choose,2016-06-03,6,2016,Summer,3500000,29233,29233,0.008352285714285715,1.3,4550000.0,38002.9,100.0,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,25,tt2020110,The Kick,2011-12-31,12,2011,Winter,3500000,0,40622,0.0,1.4,4900000.0,0.0,94.0,"Action,Sport",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1745,32,tt2073661,Dawn Patrol,2015-06-05,6,2015,Summer,3500000,0,0,0.0,1.32,4620000.0,0.0,88.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1746,34,tt1800337,Lords of London,2015-09-01,9,2015,Fall,3440000,0,0,0.0,1.32,4540800.0,0.0,90.0,"Crime,Mystery,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1747,37,tt1615147,Margin Call,2011-10-21,10,2011,Fall,3400000,5353586,20433227,1.5745841176470587,1.4,4760000.0,7495020.399999999,107.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1748,43,tt2582802,Whiplash,2014-10-10,10,2014,Fall,3300000,13092006,38969037,3.9672745454545453,1.32,4356000.0,17281447.92,106.0,"Drama,Music",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1749,48,tt2796678,The Opposite Sex,2015-01-20,1,2015,Winter,3300000,0,50206,0.0,1.32,4356000.0,0.0,97.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,54,tt5688932,Sorry to Bother You,2018-07-06,7,2018,Summer,3200000,17493096,18285560,5.4665925,1.24,3968000.0,21691439.04,111.0,"Comedy,Fantasy,Sci-Fi",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1751,57,tt1532503,Beginners,2011-06-03,6,2011,Summer,3200000,5790894,14314407,1.809654375,1.4,4480000.0,8107251.6,105.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1752,58,tt4501454,The Meddler,2016-04-22,4,2016,Spring,3200000,4267219,5526942,1.3335059375,1.3,4160000.0,5547384.7,103.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1753,63,tt2099556,Antiviral,2013-04-12,4,2013,Spring,3100000,0,123407,0.0,1.34,4154000.0000000005,0.0,108.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1754,65,tt1536044,Paranormal Activity 2,2010-10-20,10,2010,Fall,3000000,84752907,177512032,28.250969,1.42,4260000.0,120349127.94,91.0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,66,tt3832914,War Room,2015-08-28,8,2015,,3000000,67790117,73975239,22.596705666666665,1.32,3960000.0,89482954.44,120.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,67,tt2184339,The Purge,2013-06-07,6,2013,Summer,3000000,64473115,91266581,21.491038333333332,1.34,4020000.0000000005,86393974.10000001,85.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
